Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788673189,20,,Aggregated,1.200000,0.000000,7300,14000,14000,14000,18000,20000,20000,20000,20000,20000,20000,38,0,7300,9199.486385868544,480.0240419572219,19760.139832971618,217.52631578947367
1788673190,20,,Aggregated,1.200000,0.000000,7300,14000,14000,14000,18000,20000,20000,20000,20000,20000,20000,38,0,7300,9199.486385868544,480.0240419572219,19760.139832971618,217.52631578947367
1788673191,20,,Aggregated,1.500000,0.000000,7400,14000,14000,14000,18000,18000,20000,20000,20000,20000,20000,42,0,7400,9093.680092144668,480.0240419572219,19760.139832971618,216.76190476190476
1788673192,20,,Aggregated,1.500000,0.000000,7400,14000,14000,14000,18000,18000,20000,20000,20000,20000,20000,43,0,7400,8899.572349675975,480.0240419572219,19760.139832971618,211.7674418604651
1788673193,20,,Aggregated,1.500000,0.000000,7400,14000,14000,14000,18000,18000,20000,20000,20000,20000,20000,43,0,7400,8899.572349675975,480.0240419572219,19760.139832971618,211.7674418604651
1788673194,20,,Aggregated,1.500000,0.000000,7400,14000,14000,14000,18000,18000,20000,20000,20000,20000,20000,43,0,7400,8899.572349675975,480.0240419572219,19760.139832971618,211.7674418604651
1788673195,20,,Aggregated,1.500000,0.000000,7400,14000,14000,14000,18000,18000,20000,20000,20000,20000,20000,43,0,7400,8899.572349675975,480.0240419572219,19760.139832971618,211.7674418604651
1788673196,20,,Aggregated,1.500000,0.000000,7400,14000,14000,14000,18000,18000,20000,20000,20000,20000,20000,43,0,7400,8899.572349675975,480.0240419572219,19760.139832971618,211.7674418604651
1788673197,20,,Aggregated,1.500000,0.000000,7400,14000,14000,14000,18000,18000,20000,20000,20000,20000,20000,43,0,7400,8899.572349675975,480.0240419572219,19760.139832971618,211.7674418604651
1788673198,20,,Aggregated,1.500000,0.000000,7400,14000,14000,14000,18000,18000,20000,20000,20000,20000,20000,43,0,7400,8899.572349675975,480.0240419572219,19760.139832971618,211.7674418604651
1788673199,20,,Aggregated,1.500000,0.000000,7400,14000,14000,14000,18000,18000,20000,20000,20000,20000,20000,43,0,7400,8899.572349675975,480.0240419572219,19760.139832971618,211.7674418604651
1788673200,20,,Aggregated,1.500000,0.000000,7400,14000,14000,14000,18000,18000,20000,20000,20000,20000,20000,43,0,7400,8899.572349675975,480.0240419572219,19760.139832971618,211.7674418604651
1788673201,20,,Aggregated,1.500000,0.000000,7400,14000,14000,14000,18000,18000,20000,20000,20000,20000,20000,43,0,7400,8899.572349675975,480.0240419572219,19760.139832971618,211.7674418604651
1788673202,20,,Aggregated,0.500000,0.000000,7400,14000,14000,14000,18000,20000,33000,33000,33000,33000,33000,44,0,7400,9447.487076569814,480.0240419572219,33007.82033300493,223.3181818181818
1788673203,20,,Aggregated,0.400000,0.000000,7400,14000,14000,14000,18000,20000,34000,34000,34000,34000,34000,45,0,7400,9997.147260978818,480.0240419572219,34182.19537497498,234.26666666666668
1788673204,20,,Aggregated,0.000000,0.000000,7500,14000,14000,18000,21000,34000,35000,35000,35000,35000,35000,49,0,7500,11040.084468412251,480.0240419572219,34518.635041080415,273.7142857142857
1788673205,20,,Aggregated,0.100000,0.000000,7500,14000,14000,18000,20000,34000,35000,35000,35000,35000,35000,51,0,7500,10970.989839767344,480.0240419572219,34518.635041080415,291.1764705882353
1788673206,20,,Aggregated,0.500000,0.000000,8100,14000,18000,19000,23000,34000,35000,35000,35000,35000,35000,56,0,8100,11968.422168807592,480.0240419572219,34518.635041080415,329.10714285714283
1788673207,20,,Aggregated,0.700000,0.000000,14000,14000,18000,20000,23000,34000,35000,37000,37000,37000,37000,65,0,14000,12824.408933942994,480.0240419572219,37395.92791697942,382.7692307692308
1788673208,20,,Aggregated,1.000000,0.000000,14000,14000,18000,20000,24000,34000,35000,37000,37000,37000,37000,69,0,14000,12470.60328258026,480.0240419572219,37395.92791697942,402.231884057971
1788673209,20,,Aggregated,1.000000,0.000000,14000,14000,18000,20000,24000,34000,35000,37000,37000,37000,37000,69,0,14000,12470.60328258026,480.0240419572219,37395.92791697942,402.231884057971
1788673210,20,,Aggregated,2.400000,0.000000,8200,14000,18000,20000,23000,34000,35000,37000,37000,37000,37000,71,0,8200,12145.942911367969,480.0240419572219,37395.92791697942,411.1267605633803
1788673211,20,,Aggregated,2.400000,0.000000,8200,14000,18000,20000,23000,34000,35000,37000,37000,37000,37000,71,0,8200,12145.942911367969,480.0240419572219,37395.92791697942,411.1267605633803
1788673212,20,,Aggregated,2.400000,0.000000,8200,14000,18000,20000,23000,34000,35000,37000,37000,37000,37000,71,0,8200,12145.942911367969,480.0240419572219,37395.92791697942,411.1267605633803
1788673213,20,,Aggregated,2.400000,0.000000,8200,14000,18000,20000,23000,34000,35000,37000,37000,37000,37000,71,0,8200,12145.942911367969,480.0240419572219,37395.92791697942,411.1267605633803
1788673214,20,,Aggregated,2.400000,0.000000,8200,14000,18000,20000,23000,34000,35000,37000,37000,37000,37000,71,0,8200,12145.942911367969,480.0240419572219,37395.92791697942,411.1267605633803
1788673215,20,,Aggregated,2.800000,0.000000,10000,14000,18000,20000,23000,34000,35000,37000,37000,37000,37000,72,0,8200,12120.300023709811,480.0240419572219,37395.92791697942,415.4166666666667
1788673216,20,,Aggregated,2.700000,0.000000,10000,14000,18000,20000,23000,34000,35000,37000,37000,37000,37000,73,0,10000,12103.724450316306,480.0240419572219,37395.92791697942,419.5342465753425
1788673217,20,,Aggregated,2.300000,0.000000,11000,14000,18000,20000,23000,34000,35000,37000,37000,37000,37000,75,0,11000,12104.564124428047,480.0240419572219,37395.92791697942,427.38666666666666
1788673218,20,,Aggregated,2.200000,0.000000,12000,14000,18000,19000,23000,34000,35000,37000,37000,37000,37000,76,0,11000,12100.676688580088,480.0240419572219,37395.92791697942,431.2368421052632
1788673219,20,,Aggregated,1.200000,0.000000,12000,14000,18000,19000,23000,34000,35000,37000,37000,37000,37000,78,0,11000,11965.695475947517,480.0240419572219,37395.92791697942,447.65384615384613
1788673220,20,,Aggregated,1.200000,0.000000,12000,14000,18000,19000,23000,34000,35000,37000,37000,37000,37000,78,0,11000,11965.695475947517,480.0240419572219,37395.92791697942,447.65384615384613
